EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
   8800	   8401 -    8800	    1.0	     0.813	  39.3	    0.1	   25.1	   8800	  0.910	    4.4	    0.2	   2100 	 2.94e-002 	 9.47e-005 	 0.164 	 96.8% 	 3.2 	 2.8 	 0.1 	 101.2 	     21	0.06h
   9200	   8801 -    9200	    1.0	     0.853	  39.6	    0.1	   24.9	   9200	  0.922	    4.4	    0.2	   2200 	 2.95e-002 	 1.61e-004 	 0.161 	 96.4% 	 3.2 	 2.8 	 0.1 	 101.0 	     22	0.06h
   9600	   9201 -    9600	    1.0	     0.848	  40.4	    0.1	   24.4	   9600	  0.910	    4.3	    0.2	   2300 	 2.97e-002 	 1.63e-004 	 0.153 	 96.3% 	 3.1 	 2.7 	 0.2 	 98.5 	     23	0.07h
  10000	   9601 -   10000	    1.0	     0.870	  39.9	    0.1	   24.8	  10000	  0.920	    4.4	    0.2	   2400 	 2.98e-002 	 1.61e-004 	 0.152 	 97.4% 	 3.2 	 2.8 	 0.2 	 100.4 	     24	0.07h
  10400	  10001 -   10400	    1.0	     0.853	  38.8	    0.1	   25.5	  10400	  0.910	    4.7	    0.2	   2500 	 2.99e-002 	 1.92e-004 	 0.157 	 97.0% 	 3.2 	 2.8 	 0.2 	 102.9 	     25	0.07h
  10800	  10401 -   10800	    1.0	     0.880	  39.1	    0.1	   25.3	  10800	  0.917	    4.6	    0.2	   2600 	 3.01e-002 	 1.05e-004 	 0.148 	 97.5% 	 3.2 	 2.8 	 0.2 	 102.2 	     26	0.08h
  11200	  10801 -   11200	    1.0	     0.885	  38.5	    0.1	   25.6	  11200	  0.925	    4.7	    0.2	   2700 	 3.02e-002 	 1.70e-004 	 0.153 	 96.6% 	 3.2 	 2.9 	 0.2 	 103.5 	     27	0.08h
  11600	  11201 -   11600	    1.0	     0.860	  39.8	    0.1	   24.8	  11600	  0.902	    4.3	    0.2	   2800 	 3.03e-002 	 1.48e-004 	 0.147 	 97.3% 	 3.2 	 2.8 	 0.1 	 100.3 	     28	0.08h
  12000	  11601 -   12000	    1.0	     0.845	  38.2	    0.1	   25.8	  12000	  0.902	    4.4	    0.2	   2900 	 3.04e-002 	 1.27e-004 	 0.151 	 97.3% 	 3.2 	 2.9 	 0.2 	 104.3 	     29	0.08h
  12400	  12001 -   12400	    1.0	     0.882	  39.1	    0.1	   25.2	  12400	  0.920	    4.4	    0.2	   3000 	 3.06e-002 	 1.32e-004 	 0.147 	 97.4% 	 3.2 	 2.8 	 0.2 	 101.8 	     30	0.09h
  12800	  12401 -   12800	    1.0	     0.850	  38.9	    0.1	   25.4	  12800	  0.907	    4.3	    0.2	   3100 	 3.07e-002 	 9.04e-005 	 0.141 	 97.5% 	 3.2 	 2.8 	 0.1 	 102.6 	     31	0.09h
  13200	  12801 -   13200	    1.0	     0.853	  39.5	    0.1	   25.0	  13200	  0.902	    4.3	    0.2	   3200 	 3.08e-002 	 1.44e-004 	 0.144 	 97.1% 	 3.2 	 2.8 	 0.2 	 101.3 	     32	0.09h
  13600	  13201 -   13600	    1.0	     0.873	  38.9	    0.1	   25.3	  13600	  0.897	    4.3	    0.2	   3300 	 3.09e-002 	 1.73e-004 	 0.144 	 97.4% 	 3.2 	 2.8 	 0.1 	 102.4 	     33	0.10h
  14000	  13601 -   14000	    1.0	     0.853	  39.9	    0.1	   24.7	  14000	  0.897	    4.3	    0.2	   3400 	 3.10e-002 	 1.74e-004 	 0.143 	 97.3% 	 3.2 	 2.8 	 0.1 	 100.2 	     34	0.10h
  14400	  14001 -   14400	    1.0	     0.873	  40.4	    0.1	   24.4	  14400	  0.920	    4.5	    0.2	   3500 	 3.12e-002 	 1.04e-004 	 0.138 	 97.8% 	 3.1 	 2.7 	 0.2 	 98.6 	     35	0.10h
  14800	  14401 -   14800	    1.0	     0.863	  40.8	    0.1	   24.2	  14800	  0.917	    4.7	    0.2	   3600 	 3.13e-002 	 9.81e-005 	 0.138 	 97.5% 	 3.1 	 2.6 	 0.2 	 97.9 	     36	0.10h
  15200	  14801 -   15200	    1.0	     0.892	  39.7	    0.1	   24.8	  15200	  0.927	    4.4	    0.2	   3700 	 3.14e-002 	 1.53e-004 	 0.142 	 97.4% 	 3.2 	 2.7 	 0.2 	 100.4 	     37	0.11h
  15600	  15201 -   15600	    1.0	     0.895	  40.4	    0.1	   24.5	  15600	  0.912	    4.3	    0.2	   3800 	 3.15e-002 	 1.80e-004 	 0.136 	 97.3% 	 3.2 	 2.7 	 0.1 	 99.1 	     38	0.11h
  16000	  15601 -   16000	    1.0	     0.848	  40.0	    0.1	   24.7	  16000	  0.890	    4.4	    0.2	   3900 	 3.16e-002 	 1.16e-004 	 0.140 	 97.4% 	 3.2 	 2.7 	 0.1 	 99.9 	     39	0.11h
  16400	  16001 -   16400	    1.0	     0.907	  39.2	    0.1	   25.2	  16400	  0.927	    4.4	    0.2	   4000 	 3.17e-002 	 1.42e-004 	 0.136 	 97.7% 	 3.2 	 2.8 	 0.2 	 101.9 	     40	0.12h
  16800	  16401 -   16800	    1.0	     0.887	  39.3	    0.1	   25.1	  16800	  0.933	    4.5	    0.2	   4100 	 3.18e-002 	 1.40e-004 	 0.134 	 97.7% 	 3.2 	 2.8 	 0.2 	 101.4 	     41	0.12h
  17200	  16801 -   17200	    1.0	     0.900	  39.1	    0.1	   25.3	  17200	  0.933	    4.6	    0.2	   4200 	 3.19e-002 	 1.29e-004 	 0.132 	 97.9% 	 3.2 	 2.8 	 0.2 	 102.0 	     42	0.12h
  17600	  17201 -   17600	    1.0	     0.887	  40.4	    0.1	   24.5	  17600	  0.927	    4.4	    0.2	   4300 	 3.20e-002 	 1.22e-004 	 0.132 	 97.7% 	 3.2 	 2.7 	 0.2 	 99.0 	     43	0.12h
  18000	  17601 -   18000	    1.0	     0.897	  39.3	    0.1	   25.2	  18000	  0.930	    4.4	    0.2	   4400 	 3.20e-002 	 2.26e-004 	 0.133 	 97.8% 	 3.2 	 2.8 	 0.1 	 101.8 	     44	0.13h
EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
  18400	  18001 -   18400	    1.0	     0.900	  39.8	    0.1	   24.9	  18400	  0.920	    4.4	    0.2	   4500 	 3.22e-002 	 1.30e-004 	 0.133 	 98.0% 	 3.2 	 2.7 	 0.2 	 100.3 	     45	0.13h
  18800	  18401 -   18800	    1.0	     0.925	  40.1	    0.1	   24.6	  18800	  0.948	    4.4	    0.2	   4600 	 3.22e-002 	 1.08e-004 	 0.131 	 98.1% 	 3.2 	 2.7 	 0.2 	 99.6 	     46	0.13h
  19200	  18801 -   19200	    1.0	     0.907	  40.3	    0.1	   24.5	  19200	  0.927	    4.4	    0.2	   4700 	 3.23e-002 	 9.29e-005 	 0.125 	 97.8% 	 3.2 	 2.7 	 0.1 	 99.1 	     47	0.13h
  19600	  19201 -   19600	    1.0	     0.895	  40.9	    0.1	   24.1	  19600	  0.927	    4.4	    0.2	   4800 	 3.24e-002 	 1.11e-004 	 0.128 	 98.1% 	 3.2 	 2.6 	 0.2 	 97.6 	     48	0.14h
  20000	  19601 -   20000	    1.0	     0.912	  39.8	    0.1	   24.8	  20000	  0.935	    4.5	    0.2	   4900 	 3.25e-002 	 1.93e-004 	 0.126 	 98.3% 	 3.2 	 2.7 	 0.1 	 100.3 	     49	0.14h
  20400	  20001 -   20400	    1.0	     0.897	  39.4	    0.1	   25.0	  20400	  0.917	    4.3	    0.2	   5000 	 3.26e-002 	 1.50e-004 	 0.126 	 98.2% 	 3.2 	 2.8 	 0.1 	 101.3 	     50	0.14h
  20800	  20401 -   20800	    1.0	     0.912	  41.0	    0.1	   24.0	  20800	  0.933	    4.4	    0.2	   5100 	 3.27e-002 	 1.66e-004 	 0.124 	 98.0% 	 3.2 	 2.6 	 0.1 	 97.4 	     51	0.15h
  21200	  20801 -   21200	    1.0	     0.920	  40.5	    0.1	   24.3	  21200	  0.948	    4.5	    0.2	   5200 	 3.28e-002 	 1.48e-004 	 0.123 	 98.2% 	 3.2 	 2.6 	 0.1 	 98.2 	     52	0.15h
  21600	  21201 -   21600	    1.0	     0.905	  40.0	    0.1	   24.7	  21600	  0.935	    4.4	    0.2	   5300 	 3.29e-002 	 1.61e-004 	 0.121 	 98.3% 	 3.2 	 2.7 	 0.1 	 99.9 	     53	0.15h
  22000	  21601 -   22000	    1.0	     0.922	  41.1	    0.1	   24.0	  22000	  0.933	    4.5	    0.2	   5400 	 3.29e-002 	 1.35e-004 	 0.121 	 98.0% 	 3.2 	 2.6 	 0.2 	 97.2 	     54	0.15h
