EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
   6132	   1201 -    1300	    4.9	    -0.010	 529.7	    0.8	    1.1	   4842	  0.000	    1.1	    0.0	      0 	 2.71e-002 	 0.00e+000 	 0.000 	 0.0% 	 0.0 	 0.0 	 0.0 	 0.0 	   4833	  0.000	    1.3	    0.0	      0 	 2.71e-002 	 0.00e+000 	 0.000 	 0.0% 	 0.0 	 0.0 	 0.0 	 0.0 	     12	0.00h
   6604	   1301 -    1400	    4.7	    -0.080	 387.2	    1.3	    1.3	   5217	  0.000	    1.3	    0.4	     54 	 2.72e-002 	 1.55e-004 	 0.276 	 74.5% 	 0.1 	 0.1 	 0.1 	 13.7 	   5205	  0.000	    1.5	    0.3	     51 	 2.73e-002 	 1.79e-004 	 0.288 	 74.7% 	 0.1 	 0.1 	 0.2 	 13.6 	     13	0.00h
   7083	   1401 -    1500	    4.8	     0.010	 383.5	    1.3	    1.3	   5590	  0.000	    1.3	    0.3	    147 	 2.74e-002 	 2.05e-004 	 0.298 	 72.4% 	 0.1 	 0.1 	 0.1 	 13.0 	   5584	  0.000	    1.3	    0.3	    145 	 2.75e-002 	 1.31e-004 	 0.280 	 75.4% 	 0.1 	 0.1 	 0.2 	 12.8 	     14	0.00h
   7558	   1501 -    1600	    4.8	    -0.060	 360.5	    1.4	    1.4	   5971	  0.010	    1.4	    0.2	    242 	 2.76e-002 	 1.98e-004 	 0.277 	 74.9% 	 0.1 	 0.1 	 0.1 	 13.4 	   5959	  0.011	    1.3	    0.3	    239 	 2.77e-002 	 1.71e-004 	 0.268 	 75.0% 	 0.1 	 0.1 	 0.1 	 13.7 	     15	0.00h
   8033	   1601 -    1700	    4.8	     0.050	 352.1	    1.5	    1.3	   6350	  0.018	    1.5	    0.3	    337 	 2.80e-002 	 1.04e-004 	 0.280 	 75.7% 	 0.1 	 0.1 	 0.2 	 13.8 	   6334	  0.019	    1.4	    0.3	    333 	 2.79e-002 	 1.56e-004 	 0.268 	 75.5% 	 0.1 	 0.1 	 0.2 	 14.0 	     16	0.00h
   8516	   1701 -    1800	    4.8	    -0.040	 402.1	    1.3	    1.2	   6736	  0.016	    1.2	    0.3	    433 	 2.83e-002 	 1.60e-004 	 0.264 	 74.7% 	 0.1 	 0.1 	 0.1 	 12.1 	   6717	  0.016	    1.2	    0.3	    429 	 2.82e-002 	 1.63e-004 	 0.286 	 75.1% 	 0.1 	 0.1 	 0.1 	 12.1 	     17	0.00h
   8986	   1801 -    1900	    4.7	     0.000	 406.2	    1.2	    1.2	   7096	  0.019	    1.2	    0.3	    523 	 2.86e-002 	 1.75e-004 	 0.261 	 74.9% 	 0.1 	 0.1 	 0.1 	 12.4 	   7087	  0.019	    1.2	    0.4	    521 	 2.85e-002 	 1.09e-004 	 0.264 	 77.5% 	 0.1 	 0.1 	 0.2 	 12.0 	     18	0.00h
   9468	   1901 -    2000	    4.8	     0.010	 300.5	    1.7	    1.6	   7487	  0.028	    1.6	    0.3	    621 	 2.90e-002 	 2.08e-004 	 0.278 	 74.1% 	 0.1 	 0.1 	 0.3 	 16.0 	   7469	  0.029	    1.7	    0.5	    617 	 2.89e-002 	 1.58e-004 	 0.276 	 75.2% 	 0.1 	 0.1 	 0.2 	 16.3 	     19	0.01h
   9947	   2001 -    2100	    4.8	     0.000	 330.7	    1.8	    1.3	   7865	  0.034	    1.8	    0.4	    716 	 2.94e-002 	 1.15e-004 	 0.277 	 75.0% 	 0.1 	 0.1 	 0.2 	 15.3 	   7848	  0.034	    1.4	    0.3	    711 	 2.93e-002 	 1.90e-004 	 0.269 	 76.4% 	 0.1 	 0.1 	 0.2 	 15.5 	     20	0.01h
  10416	   2101 -    2200	    4.7	    -0.020	 337.1	    1.4	    1.4	   8241	  0.043	    1.3	    0.3	    810 	 2.98e-002 	 1.53e-004 	 0.279 	 75.6% 	 0.1 	 0.1 	 0.2 	 13.8 	   8217	  0.043	    1.5	    0.3	    804 	 2.96e-002 	 1.47e-004 	 0.267 	 75.6% 	 0.1 	 0.1 	 0.2 	 14.1 	     21	0.01h
