EXP_STEP 	 episode	 #step 	 r_episode 	   fps	  T_env	T_agent	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	AGENT_T	 active	T_actor	   T_mt	 DCNN_EPOCH 	 weight_avg 	 delta_avg 	 L1 	 acc. 	 T_fp 	 T_bp 	 T_sgd 	T_batch	#report	clock	
  10873	   2201 -    2300	    4.7	     0.000	  64.9	    7.4	    8.0	   8584	  0.030	    7.5	    0.1	    895 	 3.02e-002 	 1.67e-004 	 0.292 	 74.8% 	 0.5 	 0.4 	 1.0 	 79.2 	   8574	  0.030	    8.6	    0.1	    893 	 3.00e-002 	 1.77e-004 	 0.276 	 76.2% 	 0.6 	 0.4 	 1.3 	 78.1 	     22	0.04h
  11352	   2301 -    2400	    4.8	    -0.090	  62.5	    9.3	    6.7	   8969	  0.044	    9.9	    0.2	    992 	 3.06e-002 	 2.10e-004 	 0.293 	 75.8% 	 0.4 	 0.5 	 1.2 	 78.8 	   8953	  0.040	    7.6	    0.1	    988 	 3.03e-002 	 2.07e-004 	 0.274 	 76.0% 	 0.5 	 0.4 	 0.3 	 78.3 	     23	0.04h
  11802	   2401 -    2500	    4.5	     0.000	  64.4	    7.3	    8.2	   9323	  0.040	    7.6	    0.1	   1080 	 3.11e-002 	 1.38e-004 	 0.297 	 75.6% 	 0.4 	 0.3 	 0.4 	 79.0 	   9303	  0.040	    9.6	    0.1	   1075 	 3.08e-002 	 2.17e-004 	 0.285 	 76.8% 	 0.5 	 0.4 	 0.4 	 79.9 	     24	0.04h
  12285	   2501 -    2600	    4.8	     0.030	  64.3	    8.0	    7.5	   9710	  0.031	    8.2	    0.1	   1177 	 3.16e-002 	 1.39e-004 	 0.286 	 75.5% 	 0.5 	 0.5 	 0.4 	 76.2 	   9686	  0.037	    8.2	    0.1	   1171 	 3.11e-002 	 1.82e-004 	 0.285 	 77.2% 	 0.3 	 0.4 	 0.5 	 75.9 	     25	0.05h
  12768	   2601 -    2700	    4.8	    -0.010	  65.1	    6.9	    8.4	  10083	  0.048	    7.5	    0.5	   1270 	 3.19e-002 	 1.85e-004 	 0.285 	 75.3% 	 0.7 	 0.8 	 1.2 	 79.1 	  10069	  0.044	    9.4	    0.1	   1267 	 3.16e-002 	 2.61e-004 	 0.288 	 76.5% 	 0.4 	 0.3 	 0.3 	 77.1 	     26	0.05h
  13236	   2701 -    2800	    4.7	     0.020	  62.8	    7.7	    8.2	  10455	  0.027	    8.6	    0.1	   1363 	 3.22e-002 	 2.05e-004 	 0.290 	 75.7% 	 0.4 	 0.4 	 0.8 	 79.9 	  10437	  0.027	    9.0	    0.1	   1359 	 3.21e-002 	 1.77e-004 	 0.299 	 75.9% 	 0.4 	 0.4 	 0.9 	 80.6 	     27	0.05h
  13713	   2801 -    2900	    4.8	     0.020	  65.2	    8.2	    7.2	  10821	  0.022	    9.4	    0.1	   1455 	 3.24e-002 	 1.73e-004 	 0.311 	 75.6% 	 0.6 	 0.5 	 0.7 	 79.5 	  10814	  0.024	    8.3	    0.1	   1453 	 3.25e-002 	 2.61e-004 	 0.294 	 77.3% 	 0.6 	 0.6 	 1.3 	 77.3 	     28	0.05h
  14196	   2901 -    3000	    4.8	    -0.010	  61.3	    8.0	    8.2	  11214	  0.084	    8.1	    0.4	   1553 	 3.28e-002 	 1.27e-004 	 0.312 	 75.4% 	 0.6 	 0.5 	 0.4 	 77.5 	  11197	  0.081	    9.2	    0.1	   1549 	 3.30e-002 	 1.91e-004 	 0.300 	 76.7% 	 0.7 	 0.6 	 1.3 	 79.5 	     29	0.05h
  14695	   3001 -    3100	    5.0	     0.050	  63.5	    8.6	    7.1	  11613	  0.070	    9.5	    0.5	   1653 	 3.32e-002 	 1.97e-004 	 0.312 	 75.9% 	 0.5 	 0.6 	 0.3 	 78.0 	  11596	  0.073	    7.6	    0.1	   1648 	 3.33e-002 	 1.45e-004 	 0.300 	 76.8% 	 0.5 	 0.4 	 1.0 	 79.1 	     30	0.06h
  15175	   3101 -    3200	    4.8	    -0.010	  59.8	    7.9	    8.7	  11995	  0.050	    7.7	    0.3	   1748 	 3.36e-002 	 2.12e-004 	 0.309 	 75.4% 	 0.7 	 0.6 	 1.9 	 84.1 	  11976	  0.050	   10.4	    0.1	   1743 	 3.36e-002 	 2.10e-004 	 0.300 	 75.7% 	 0.4 	 0.4 	 0.3 	 84.5 	     31	0.06h
  15658	   3201 -    3300	    4.8	     0.110	  65.8	    7.9	    7.1	  12368	  0.056	    8.8	    0.5	   1841 	 3.39e-002 	 1.71e-004 	 0.319 	 75.8% 	 0.7 	 0.5 	 0.6 	 78.1 	  12359	  0.055	    7.7	    0.1	   1839 	 3.40e-002 	 1.87e-004 	 0.300 	 76.2% 	 0.4 	 0.6 	 0.4 	 76.0 	     32	0.06h
  16164	   3301 -    3400	    5.1	     0.010	  62.8	    6.8	    9.2	  12777	  0.083	    7.8	    0.2	   1944 	 3.43e-002 	 1.98e-004 	 0.305 	 76.7% 	 0.5 	 0.3 	 0.8 	 78.4 	  12765	  0.081	   10.6	    0.4	   1941 	 3.45e-002 	 1.54e-004 	 0.318 	 76.3% 	 0.5 	 0.5 	 1.0 	 78.9 	     33	0.06h
  16650	   3401 -    3500	    4.9	    -0.040	  60.3	    8.5	    7.9	  13173	  0.061	    8.4	    0.1	   2043 	 3.46e-002 	 2.11e-004 	 0.318 	 75.3% 	 0.6 	 0.5 	 1.7 	 79.4 	  13151	  0.062	    8.1	    0.1	   2037 	 3.47e-002 	 1.79e-004 	 0.307 	 76.8% 	 0.5 	 0.4 	 0.4 	 83.4 	     34	0.06h
  17147	   3501 -    3600	    5.0	    -0.070	  70.3	    7.8	    6.4	  13567	  0.107	    7.7	    0.1	   2141 	 3.50e-002 	 2.10e-004 	 0.302 	 75.0% 	 0.6 	 0.4 	 0.5 	 71.5 	  13548	  0.098	    6.9	    0.2	   2136 	 3.50e-002 	 1.39e-004 	 0.309 	 76.0% 	 0.5 	 0.3 	 0.1 	 70.8 	     35	0.07h
  17624	   3601 -    3700	    4.8	     0.060	  53.8	    9.6	    9.0	  13939	  0.086	   10.2	    0.1	   2234 	 3.54e-002 	 1.96e-004 	 0.312 	 76.3% 	 0.4 	 0.6 	 0.5 	 92.6 	  13925	  0.098	    9.8	    0.1	   2231 	 3.54e-002 	 1.73e-004 	 0.314 	 75.7% 	 0.6 	 0.5 	 0.5 	 92.8 	     36	0.07h
  18102	   3701 -    3800	    4.8	    -0.040	  61.4	    8.5	    7.8	  14310	  0.097	    9.3	    0.2	   2327 	 3.58e-002 	 2.01e-004 	 0.309 	 74.5% 	 0.6 	 0.4 	 0.2 	 83.3 	  14303	  0.095	    8.1	    0.1	   2325 	 3.57e-002 	 1.88e-004 	 0.318 	 75.8% 	 0.7 	 0.4 	 0.7 	 82.4 	     37	0.07h
  18575	   3801 -    3900	    4.7	    -0.140	  67.0	    7.5	    7.4	  14690	  0.068	    7.7	    0.1	   2422 	 3.61e-002 	 1.50e-004 	 0.306 	 76.1% 	 0.4 	 0.4 	 0.5 	 74.1 	  14676	  0.067	    8.1	    0.0	   2418 	 3.59e-002 	 2.27e-004 	 0.304 	 74.6% 	 0.5 	 0.3 	 0.3 	 75.9 	     38	0.07h
  19052	   3901 -    4000	    4.8	    -0.010	  62.9	    7.1	    8.8	  15057	  0.106	    7.6	    0.1	   2514 	 3.65e-002 	 1.83e-004 	 0.318 	 75.7% 	 0.8 	 0.6 	 0.3 	 82.2 	  15053	  0.103	    9.5	    0.1	   2513 	 3.61e-002 	 1.69e-004 	 0.316 	 73.8% 	 0.6 	 0.5 	 0.5 	 79.7 	     39	0.08h
  19512	   4001 -    4100	    4.6	     0.070	  67.7	    6.3	    8.5	  15409	  0.091	    7.2	    0.1	   2602 	 3.68e-002 	 1.97e-004 	 0.321 	 74.8% 	 0.8 	 0.5 	 0.9 	 77.9 	  15413	  0.092	    9.3	    0.1	   2603 	 3.64e-002 	 1.79e-004 	 0.305 	 77.0% 	 0.4 	 0.4 	 0.7 	 76.2 	     40	0.08h
  19986	   4101 -    4200	    4.7	     0.010	  61.1	    8.9	    7.3	  15776	  0.090	    9.7	    0.1	   2693 	 3.70e-002 	 1.99e-004 	 0.320 	 75.1% 	 0.6 	 0.4 	 0.5 	 82.4 	  15787	  0.088	    8.6	    0.1	   2696 	 3.67e-002 	 1.29e-004 	 0.307 	 76.0% 	 0.6 	 0.5 	 0.9 	 80.6 	     41	0.08h
